rootid,store,name,categories,description,is_active,is_anchor,display_mode,include_in_menu,part_finders,category_products
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj6413","C9368AE,C9368AET,C9369EE,C9369EERM,CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj6415","C9368AE,C9368AET,C9369EE,C9369EERM,CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj6424","C9368AE,C9368AET,C9369EE,C9369EERM,CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj6450","C9368AE,C9368AET,C9369EE,C9369EERM,CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj6480","C9368AE,C9368AET,C9369EE,C9369EERM,CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj6488","C9368AE,C9368AET,C9369EE,C9369EERM,CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro1150c","51641AE,51641AERM,51645AE,51645ARM,51645GE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro1150cse","51641AE,51641AERM,51645AE,51645ARM,51645GE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro1170c","51645AE,51645ARM,51645GE,C1823ARM,C1823DE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro1170cse","51645AE,51645ARM,51645GE,C1823ARM,C1823DE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro1170cxi","51645AE,51645ARM,51645GE,C1823ARM,C1823DE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro1175c","51645AE,51645ARM,51645GE,C1823ARM,C1823DE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro1175cse","51645AE,51645ARM,51645GE,C1823ARM,C1823DE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro1175cxi","51645AE,51645ARM,51645GE,C1823ARM,C1823DE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro251dw","C2P43AE,CN045AE,CN045AE#BGX,CN045AERM,CN045AERM-4PK,CN046AE,CN046AERM,CN047AE,CN047AERM,CN048AE,CN048AERM,CN049AE,CN050AE,CN051AE,CN052AE,CR712AE,D8J19AE,D8J20AE,D8J21AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro276dw","C2P43AE,CN045AE,CN045AE#BGX,CN045AERM,CN045AERM-4PK,CN046AE,CN046AERM,CN047AE,CN047AERM,CN048AE,CN048AERM,CN049AE,CN050AE,CN051AE,CN052AE,CR712AE,D8J19AE,D8J20AE,D8J21AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro3610","C6658AE,C6658ARM,C8727AE,C8727ARM,C8728AE,C8728ARM"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6230","C2P19AE,C2P19AE#301,C2P20AE,C2P20AE#301,C2P21AE,C2P21AE#301,C2P22AE,C2P22AE#301,C2P23AE,C2P24AE,C2P25AE,C2P26AE,F6U78AE,X4E14AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6232","C2P19AE,C2P19AE#301,C2P20AE,C2P20AE#301,C2P21AE,C2P21AE#301,C2P22AE,C2P22AE#301,C2P23AE,C2P24AE,C2P25AE,C2P26AE,F6U78AE,X4E14AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6233","C2P19AE,C2P19AE#301,C2P20AE,C2P20AE#301,C2P21AE,C2P21AE#301,C2P22AE,C2P22AE#301,C2P23AE,C2P24AE,C2P25AE,C2P26AE,F6U78AE,X4E14AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6234","C2P19AE,C2P19AE#301,C2P20AE,C2P20AE#301,C2P21AE,C2P21AE#301,C2P22AE,C2P22AE#301,C2P23AE,C2P24AE,C2P25AE,C2P26AE,F6U78AE,X4E14AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6235","C2P19AE,C2P19AE#301,C2P20AE,C2P20AE#301,C2P21AE,C2P21AE#301,C2P22AE,C2P22AE#301,C2P23AE,C2P24AE,C2P25AE,C2P26AE,F6U78AE,X4E14AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6238","C2P19AE,C2P19AE#301,C2P20AE,C2P20AE#301,C2P21AE,C2P21AE#301,C2P22AE,C2P22AE#301,C2P23AE,C2P24AE,C2P25AE,C2P26AE,F6U78AE,X4E14AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6239","C2P19AE,C2P19AE#301,C2P20AE,C2P20AE#301,C2P21AE,C2P21AE#301,C2P22AE,C2P22AE#301,C2P23AE,C2P24AE,C2P25AE,C2P26AE,F6U78AE,X4E14AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6800","C2P19AE,C2P19AE#301,C2P20AE,C2P20AE#301,C2P21AE,C2P21AE#301,C2P22AE,C2P22AE#301,C2P23AE,C2P24AE,C2P25AE,C2P26AE,F6U78AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6830","C2P19AE,C2P19AE#301,C2P20AE,C2P20AE#301,C2P21AE,C2P21AE#301,C2P22AE,C2P22AE#301,C2P23AE,C2P24AE,C2P25AE,C2P26AE,F6U78AE,X4E14AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6835","C2P19AE,C2P19AE#301,C2P20AE,C2P20AE#301,C2P21AE,C2P21AE#301,C2P22AE,C2P22AE#301,C2P23AE,C2P24AE,C2P25AE,C2P26AE,F6U78AE,X4E14AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6868","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6950","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6960","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6961","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6962","HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6963","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6964","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6966","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6968","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6970","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6971","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6974","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6975","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6976","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6978","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro6979","1CC20AE,HP903XLMP,T6L87AE,T6L91AE,T6L95AE,T6L99AE,T6M03AE,T6M03AET,T6M07AE,T6M07AET,T6M11AE,T6M11AET,T6M15AE,T6M15AET,T6M19AE,T6M19AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro7740wf","1CC21AE,F6U12AE,F6U13AE,F6U14AE,F6U16AE,F6U16AET,F6U17AE,F6U17AET,F6U18AE,F6U18AEMP,F6U18AET,L0S58AE,L0S70AE,L0S70AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8000","C2N93AE,C4900A,C4901A,C4902AE,C4906AE,C4906AERM,C4906AERM-4PK,C4907AE,C4907AERM,C4908AE,C4908AERM,C4909AE,C4909AERM,CG898AE,D8J48AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8000enterprise","C2N93AE,C4900A,C4901A,C4902AE,C4906AE,C4906AERM,C4906AERM-4PK,C4907AE,C4907AERM,C4908AE,C4908AERM,C4909AE,C4909AERM,CG898AE,D8J48AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8000wireless","C2N93AE,C4900A,C4901A,C4902AE,C4906AE,C4906AERM,C4906AERM-4PK,C4907AE,C4907AERM,C4908AE,C4908AERM,C4909AE,C4909AERM,CG898AE,D8J48AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8100eprinter","C2P43AE,CN045AE,CN045AE#BGX,CN045AERM,CN045AERM-4PK,CN046AE,CN046AERM,CN047AE,CN047AERM,CN048AE,CN048AERM,CN049AE,CN050AE,CN051AE,CN052AE,CR712AE,D8J19AE,D8J20AE,D8J21AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8210","1CC21AE,F6U12AE,F6U13AE,F6U14AE,F6U16AE,F6U16AET,F6U17AE,F6U17AET,F6U18AE,F6U18AEMP,F6U18AET,L0R40AE,L0S58AE,L0S70AE,L0S70AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8216","1CC21AE,F6U12AE,F6U13AE,F6U14AE,F6U16AE,F6U16AET,F6U17AE,F6U17AET,F6U18AE,F6U18AEMP,F6U18AET,L0R40AE,L0S58AE,L0S70AE,L0S70AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8218","1CC21AE,F6U12AE,F6U13AE,F6U14AE,F6U16AE,F6U16AET,F6U17AE,F6U17AET,F6U18AE,F6U18AEMP,F6U18AET,L0R40AE,L0S58AE,L0S70AE,L0S70AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8500","C2N93AE,C4900A,C4901A,C4902AE,C4906AE,C4906AERM,C4906AERM-4PK,C4907AE,C4907AERM,C4908AE,C4908AERM,C4909AE,C4909AERM,CG898AE,D8J48AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8500a","C2N93AE,C4900A,C4901A,C4902AE,C4906AE,C4906AERM,C4906AERM-4PK,C4907AE,C4907AERM,C4908AE,C4908AERM,C4909AE,C4909AERM,CG898AE,D8J48AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8500aplus","C2N93AE,C4900A,C4901A,C4902AE,C4906AE,C4906AERM,C4906AERM-4PK,C4907AE,C4907AERM,C4908AE,C4908AERM,C4909AE,C4909AERM,CG898AE,D8J48AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8500apremium","C2N93AE,C4900A,C4901A,C4902AE,C4906AE,C4906AERM,C4906AERM-4PK,C4907AE,C4907AERM,C4908AE,C4908AERM,C4909AE,C4909AERM,CG898AE,D8J48AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8500premier","C2N93AE,C4900A,C4901A,C4902AE,C4906AE,C4906AERM,C4906AERM-4PK,C4907AE,C4907AERM,C4908AE,C4908AERM,C4909AE,C4909AERM,CG898AE,D8J48AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8500wireless","C2N93AE,C4900A,C4901A,C4902AE,C4906AE,C4906AERM,C4906AERM-4PK,C4907AE,C4907AERM,C4908AE,C4908AERM,C4909AE,C4909AERM,CG898AE,D8J48AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8600e-all-in-one","C2P43AE,CN045AE,CN045AE#BGX,CN045AERM,CN045AERM-4PK,CN046AE,CN046AERM,CN047AE,CN047AERM,CN048AE,CN048AERM,CN049AE,CN050AE,CN051AE,CN052AE,CR712AE,D8J19AE,D8J20AE,D8J21AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8600pluse-all-in-one","C2P43AE,CN045AE,CN045AE#BGX,CN045AERM,CN045AERM-4PK,CN046AE,CN046AERM,CN047AE,CN047AERM,CN048AE,CN048AERM,CN049AE,CN050AE,CN051AE,CN052AE,CR712AE,D8J19AE,D8J20AE,D8J21AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8600premiume-all-in-one","C2P43AE,CN045AE,CN045AE#BGX,CN045AERM,CN045AERM-4PK,CN046AE,CN046AERM,CN047AE,CN047AERM,CN048AE,CN048AERM,CN049AE,CN050AE,CN051AE,CN052AE,CR712AE,D8J19AE,D8J20AE,D8J21AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8610e-all-in-one","C2P43AE,CN045AE,CN045AE#BGX,CN045AERM,CN045AERM-4PK,CN046AE,CN046AERM,CN047AE,CN047AERM,CN048AE,CN048AERM,CN049AE,CN050AE,CN051AE,CN052AE,CR712AE,D8J19AE,D8J20AE,D8J21AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8615e-all-in-one","C2P43AE,CN045AE,CN045AE#BGX,CN045AERM,CN045AERM-4PK,CN046AE,CN046AERM,CN047AE,CN047AERM,CN048AE,CN048AERM,CN049AE,CN050AE,CN051AE,CN052AE,CR712AE,D8J19AE,D8J20AE,D8J21AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8616e-all-in-one","C2P43AE,CN045AE,CN045AERM,CN046AE,CN046AERM,CN047AE,CN047AERM,CN048AE,CN048AERM,CN049AE,CN050AE,CN051AE,CN052AE,CR712AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8620e-all-in-one","C2P43AE,CN045AE,CN045AE#BGX,CN045AERM,CN045AERM-4PK,CN046AE,CN046AERM,CN047AE,CN047AERM,CN048AE,CN048AERM,CN049AE,CN050AE,CN051AE,CN052AE,CR712AE,D8J19AE,D8J20AE,D8J21AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8625e-all-in-one","C2P43AE,CN045AE,CN045AERM,CN046AE,CN046AERM,CN047AE,CN047AERM,CN048AE,CN048AERM,CN049AE,CN050AE,CN051AE,CN052AE,CR712AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8630e-all-in-one","C2P43AE,CN045AE,CN045AE#BGX,CN045AERM,CN045AERM-4PK,CN046AE,CN046AERM,CN047AE,CN047AERM,CN048AE,CN048AERM,CN049AE,CN050AE,CN051AE,CN052AE,CR712AE,D8J19AE,D8J20AE,D8J21AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8640e-all-in-one","C2P43AE,CN045AE,CN045AE#BGX,CN045AERM,CN045AERM-4PK,CN046AE,CN046AERM,CN047AE,CN047AERM,CN048AE,CN048AERM,CN049AE,CN050AE,CN051AE,CN052AE,CR712AE,D8J19AE,D8J20AE,D8J21AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8660e-all-in-one","C2P43AE,CN045AE,CN045AE#BGX,CN045AERM,CN045AERM-4PK,CN046AE,CN046AERM,CN047AE,CN047AERM,CN048AE,CN048AERM,CN049AE,CN050AE,CN051AE,CN052AE,CR712AE,D8J19AE,D8J20AE,D8J21AE"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8710","1CC21AE,F6U12AE,F6U13AE,F6U14AE,F6U16AE,F6U16AET,F6U17AE,F6U17AET,F6U18AE,F6U18AEMP,F6U18AET,L0S58AE,L0S70AE,L0S70AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8714","1CC21AE,F6U12AE,F6U13AE,F6U14AE,F6U16AE,F6U16AET,F6U17AE,F6U17AET,F6U18AE,F6U18AEMP,F6U18AET,L0S58AE,L0S70AE,L0S70AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8715","1CC21AE,F6U12AE,F6U13AE,F6U14AE,F6U16AE,F6U16AET,F6U17AE,F6U17AET,F6U18AE,F6U18AEMP,F6U18AET,L0S58AE,L0S70AE,L0S70AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8716","1CC21AE,F6U12AE,F6U13AE,F6U14AE,F6U16AE,F6U16AET,F6U17AE,F6U17AET,F6U18AE,F6U18AEMP,F6U18AET,L0S58AE,L0S70AE,L0S70AET"
3,default,"HP OfficeJet Pro ","HP/HP OfficeJet Pro/HP OfficeJet Pro ","HP OfficeJet Pro ",1,1,PRODUCTS,0,"hp officejetproofficejetpro8717","1CC21AE,F6U12AE,F6U13AE,F6U14AE,F6U16AE,F6U16AET,F6U17AE,F6U17AET,F6U18AE,F6U18AEMP,F6U18AET,L0S58AE,L0S70AE,L0S70AET"
